launch_speed,launch_angle,home_team,woba_value
112,20.6,TEX,2
73.2,11.8,TEX,0.9
64.2,-60,TEX,0
108.5,29.3,TEX,2
75.1,-48,TEX,0
94.4,-10,TEX,0
84.8,49,TEX,0
97.4,3.7,TEX,0.9
107.5,31,TEX,2
89.4,29,TEX,1.25
97.8,7.5,TEX,0.9
50,23.3,TEX,0
95.6,28.1,TEX,0
106.9,-1,TEX,0
73,35.8,TEX,0
100.1,-11,TEX,0
80,69,TEX,0
67.5,-15,TEX,0
90.9,4,TEX,0
80.2,22,TEX,0.9
94.4,-1.9,TEX,0
88,56,TEX,0
99.4,3.7,TEX,0.9
83.7,-15.3,TEX,0
78.8,31,TEX,0
82.9,-20.7,TEX,0
85,7.7,TEX,0.9
88.8,55,TEX,0
101.6,29,TEX,2
97.4,-11,TEX,0
64.9,-11,TEX,0
75.2,-31,TEX,0
82.2,83,TEX,0
86.3,37.2,TEX,0
68.8,26,TEX,0.9
93.7,15,TEX,0
102.8,1,TEX,0
85.1,15.2,TEX,0.9
87.1,29,TEX,0
69.8,52,TEX,0
98.9,5,TEX,0.9
61.1,-33.8,TEX,0.9
60.8,-10,TEX,0
74.1,-15,TEX,0
72.2,-6,TEX,0
94.5,7,TEX,0
98.3,22,TEX,1.25
59.3,-21,TEX,0
101.7,12.7,TEX,0.9
92.2,19.9,TEX,0
107,35,TEX,2
95.7,46.5,TEX,0
102.3,28.4,TEX,2
98.8,14,TEX,0.9
93.6,60.3,TEX,0
109.8,-2.4,TEX,0
80,69,TEX,0
89.7,41,TEX,0
68.5,24,TEX,0.9
74.3,-2.7,TEX,0
91.1,-10,TEX,0
92,65,TEX,0
61.6,-36.6,TEX,0
91.3,32.1,TEX,0
103.7,38,TEX,0
97.4,10.7,TEX,0.9
79.8,2.5,TEX,0
89.6,13,TEX,1.25
82.4,-35.4,TEX,0
78.3,-22.4,TEX,0.9
67.2,-6,TEX,0
96.9,3,TEX,0.9
79.4,61,TEX,0
97.4,-6,TEX,0
106.1,1.7,TEX,0.9
82.7,23,TEX,0
71.2,4,TEX,0
96.5,0,TEX,0.9
99.9,-15,TEX,0
61.3,-46,TEX,0
86.8,73,TEX,0
86.7,28.5,TEX,0
69.8,-34.6,TEX,0
73.8,-49,TEX,0
83.7,-30,TEX,0
81.9,21,TEX,0.9
75.7,19,TEX,0.9
65,-1,TEX,0
78.6,-25.8,TEX,0
82.9,13.5,TEX,0.9
92.8,66,TEX,0
97.2,24.5,TEX,0
106.9,15.7,TEX,1.6
88.6,14.6,TEX,0.9
95.7,-4,TEX,0.9
92.6,49.3,TEX,0
73.7,15,TEX,1.25
105.8,-2,TEX,0.9
97.9,27,TEX,0
91.9,57.9,TEX,0
86.8,29.4,TEX,0
81.5,4,TEX,0
66.9,-47,TEX,0
91.6,67,TEX,0
92,4,TEX,0
52.9,-74,TEX,0
103.3,29.4,TEX,2
90.3,-17.3,TEX,0.9
107.2,8.6,TEX,0.9
99.2,-20,TEX,0
67.4,-16.9,TEX,0.9
80.5,-25,TEX,0
86.3,42.4,TEX,0
97.4,-10.6,TEX,0
92.4,39,TEX,0
78.8,-7,TEX,0
102.4,14,TEX,0.9
99.3,48,TEX,0
57.7,-23,TEX,0
77.5,53,TEX,0
91.3,-4,TEX,0
107.1,17,TEX,1.25
106.4,42,TEX,0
92.9,24,TEX,0
88,31,TEX,0
98.3,26,TEX,0
83.8,-0.2,TEX,0
101,-5,TEX,0.9
83,28.3,TEX,0
97.5,1.8,TEX,0.9
89.8,-5,TEX,0
94.1,23,TEX,0
81.1,-12,TEX,0
103.7,1,TEX,0
86.2,-48,TEX,0
73.4,27,TEX,0.9
83.1,-25.9,TEX,0
104,17,TEX,0.9
93.8,44,TEX,0
82.9,-20.7,TEX,0
104.7,6.2,TEX,0.9
100.9,47,TEX,0
93.7,23.2,TEX,0
69.1,-33.7,TEX,0
72.3,47,TEX,0
102.2,8.6,TEX,0
61.4,74,TEX,0
94,2,TEX,0.9
84.6,29,TEX,0
83.6,2,TEX,0
89.9,51.3,TEX,0
95.8,4,TEX,0.9
103.2,7,TEX,1.25
102.9,20,TEX,1.25
90.1,1.2,TEX,0
105.9,16.5,TEX,1.25
81.7,56,TEX,0
100.1,14,TEX,0.9
103.7,33,TEX,0
106.6,16,TEX,1.25
108.8,24,TEX,2
65.3,-34,TEX,0
91.9,-12,TEX,0
94,-12.1,TEX,0
43,-38,TEX,0
108.9,1,TEX,0.9
99.3,-8.9,TEX,0
94.1,6.6,TEX,0
99,9,TEX,0.9
79.1,42.8,TEX,0
103.2,38.5,TEX,0
107.3,23,TEX,2
72.9,-30.5,TEX,0
55.8,18.6,TEX,0.9
97.3,7,TEX,0.9
94.2,23,TEX,0
103.6,29,TEX,2
58.9,-54,TEX,0.9
67.7,13,TEX,0
98.1,7,TEX,0.9
101.6,13.8,TEX,0.9
92.1,46.5,TEX,0
89.8,-1.2,TEX,0.9
80.5,-2.2,TEX,0
95.6,8.6,TEX,0
56,59,TEX,0
84.9,23,TEX,0.9
78.3,3.7,TEX,0
79,11,TEX,0
94.3,29,TEX,0
101.5,4,TEX,0
77.2,23,TOR,0.9
73.1,31,TOR,1.25
99.8,13,TOR,0
97.2,5.2,TOR,0
92.1,-6.7,TOR,0
102.5,-25,TOR,0.9
80.1,63,TOR,0
103.8,15,TOR,0
95.5,-7,TOR,0
79.9,-46.8,TOR,0
47.6,28,TOR,0
45.1,-52,TOR,0
93.6,18,TOR,0
93.7,17,TOR,1.6
65.6,-5.4,TOR,0.9
82.6,8,TOR,0
82.9,-20.7,TOR,0
72.8,22,TOR,0.9
107.5,-16,TOR,0
87.8,25,TOR,0
98.5,6,TOR,1.25
82.9,-20.7,TOR,0
111.8,-2,TOR,0
82.1,31,TOR,0
83.4,15,TOR,0.9
99.2,19.4,TOR,0
104.4,-3,TOR,0
86,43.6,TOR,0
106.2,22,TOR,0
100.2,22,TOR,0
93.8,35.4,TOR,0
91.8,-1.3,TOR,0.9
80.4,12.6,TOR,0
92.9,8.3,TOR,0.9
100.2,-10.7,TOR,0
104.4,36,TOR,2
99.1,35,TOR,0
78.8,13.4,TOR,0.9
83.3,45.5,TOR,0
76,27.9,TOR,0.9
80,69,TOR,0
94.8,27.2,TOR,0
80.7,-21,TOR,0
80,69,TOR,0
82.5,63,TOR,0
96.7,6.1,TOR,0
102.9,22,TOR,0
102.5,14.2,TOR,0
88.1,30.2,TOR,0
88.4,-26.7,TOR,0
64.8,-1.8,TOR,0
68.8,26,TOR,0.9
94.2,24,TOR,0
92.1,30,TOR,1.25
109.2,-0.4,TOR,0.9
100.6,2,TOR,0.9
74,40,TOR,0.9
96.8,14.9,TOR,1.25
96.5,34,TOR,2
69.6,75.9,TOR,0
69.5,-62,TOR,0
101.7,26,TOR,0
89.2,39.3,TOR,0
95.7,7,TOR,0
75.6,16.7,TOR,0.9
85.7,80.8,TOR,0
94.1,55.1,TOR,0
86,34,TOR,0
90.7,-7,TOR,0.9
70.7,13,TOR,0
96.8,5,TOR,0.9
89.6,-18,TOR,0.9
82.8,28.2,TOR,0
80,69,TOR,0
107.9,-5,TOR,0.9
101.9,-0.1,TOR,0
98.9,20.2,TOR,0
87.9,56,TOR,0
93.4,54.2,TOR,0
82.5,6.3,TOR,0
64.1,-11.8,TOR,0
85.3,-19,TOR,0.9
108,56,TOR,0
75.4,-13.1,TOR,0
58.3,-27,TOR,0
93,4,TOR,1.25
97.1,-7,TOR,0
104,-14,TOR,0
80.4,-8.5,TOR,0
87.1,30,TOR,0
101.7,62,TOR,0
107,4,TOR,0
89.1,8,TOR,0
95.1,6,TOR,0.9
100.1,14,TOR,0
100.9,31.3,TOR,2
83.7,25,TOR,0
98.8,27.1,TOR,0
90.5,39.6,TOR,0
109.3,0.4,TOR,0.9
104.9,22,TOR,1.25
57.9,-56,TOR,0
85.9,13.7,TOR,0.9
104.8,7.4,TOR,1.25
102.1,-9.7,TOR,0
107.5,20,TOR,2
106.3,18,TOR,1.25
95.8,37.5,TOR,0
84.2,-27,TOR,0
92.1,-37.2,TOR,0
85.7,58.4,TOR,0
100,7,TOR,0.9
76.3,-12.1,TOR,0
87.2,39,TOR,0
98,20.1,TOR,0
99.7,32,TOR,2
88.1,28.3,TOR,0
67.8,17.8,TOR,0.9
86.7,-2.5,TOR,0.9
59,-35.8,TOR,0
78.2,50.2,TOR,0
90.2,-23.3,TOR,0
102.2,40,TOR,0
87.8,4,TOR,0
99,29,TOR,2
85.4,44.2,TOR,0
100,21,TOR,1.25
91.8,-4,TOR,0
101,20,TOR,0
95,7.9,TOR,0
107.5,26,TOR,2
59.9,20,TOR,0
82.5,41,TOR,0
62.6,48.3,TOR,0
103.6,-8.8,TOR,0
93.6,10.4,TOR,0
89.2,39.3,TOR,0
91.7,-9,TOR,0
NA,NA,TOR,1.25
95.5,-4.6,TOR,0
89.9,61,TOR,0
95.5,8.8,TOR,0
95.4,20.2,TOR,0
61.9,18,TOR,0
94.8,-23,TOR,0.9
109.4,33.1,TOR,2
60.6,-57,TOR,0
98.4,-11,TOR,0
71.8,-19,TOR,0
80,69,TOR,0
72,43.2,TOR,0
100.2,4,TOR,0
94.6,-21,TOR,0
99.6,39.5,TOR,0
105.6,11.8,TOR,0.9
84,46,TOR,0
71.2,34.8,TOR,0.9
102.2,8,TOR,0.9
84.3,-22.1,TOR,0
84.8,-11,TOR,0
68.2,-20,TOR,0
90.3,-17.3,TOR,0.9
31.6,56,TOR,0
90.1,18,TOR,0.9
105.7,19.7,TOR,1.25
102,43,TOR,0
108.2,16.8,TOR,1.25
96.7,-1.9,TOR,0
86.1,46,TOR,0
72.1,-32.7,TOR,0
98.1,27,TOR,0
81.1,40.6,TOR,0
89.8,1.5,TOR,0.9
105.8,30,TOR,2
91.2,-1.6,TOR,0.9
99,3.6,TOR,0
69.7,-3,TOR,0
80,69,TOR,0
109.5,18,TOR,1.25
82.7,21.1,TOR,0
108,-8.3,TOR,0
98,14,TOR,0
94,39,TOR,0
79.6,42.3,TOR,1.25
94.2,61,TOR,0
98.5,15.2,TOR,0.9
101.1,-6.6,TOR,0
98.8,0.2,TOR,0
83.8,13,TOR,0
104.7,19,TOR,0.9
62.8,-7.9,TOR,0
82.4,21.9,TOR,0
64.7,12,TOR,0
89.3,-1,TOR,0
92.7,2,TOR,0
99.6,8,TOR,0.9
101.6,15.1,TOR,0.9
89.4,1.3,TOR,0
99.3,24.8,TOR,1.25
63.7,54,TOR,0
108.5,20,TOR,1.25
74.6,55,TOR,0
86.9,27.5,TOR,1.25
94.4,35,TOR,0
100.8,-28,TOR,0.9
100.3,20,TOR,0
102.9,6,TOR,0.9
79.5,10,TOR,0.9
80,69,TOR,0
40.9,11,TOR,0
97.9,-3,TOR,0
95.4,2.8,TOR,0
106.3,21,TOR,2
104.8,16.8,TOR,1.25
104.2,-16,TOR,0
98.2,-17,TOR,0
103.5,1.4,TOR,0
99.9,-2.9,TOR,0
96.3,19,TOR,0
86.6,63,TOR,0
107.5,17.4,TOR,0
99.3,19,TOR,1.25
90.3,51,TOR,0
101.6,33.7,TOR,0
40,-43,TOR,0
56.6,81,TOR,0
64.2,70.7,TOR,0
94.4,-11.2,TOR,0
91.9,-3.8,TOR,0
96.7,-24.3,TOR,0
106.3,26.8,TOR,2
98.5,29.4,TOR,0
111.7,11,TOR,0.9
98.2,12.6,TOR,0.9
93.6,51.2,TOR,0
107.3,-8,TOR,0.9
85.1,-1.8,TOR,0
99.9,25.9,TOR,2
79.7,21.6,TOR,0.9
90.5,-28,TOR,0.9
102.9,67,TOR,0
102.1,-7.9,TOR,0.9
87,24,TOR,0
96.1,23.9,TOR,0
82,8,TOR,0
90.6,20,TOR,0.9
70.3,-75.4,TOR,0
81.6,37,TOR,0
100,-6,TOR,0
95.6,-23,TOR,0.9
86.1,44,TOR,0
98.7,20,TOR,0
103.6,32.9,TOR,2
85.2,11,TOR,0.9
107.8,17,TOR,1.25
101.4,26.9,TOR,2
83.1,-33.5,TOR,0
69.7,-22,TOR,0.9
87.6,26.9,TOR,0
97.3,0,TOR,0.9
80,69,TOR,0
109.8,15.9,TOR,0
84.9,21,TOR,0.9
97.3,-6,TOR,1.25
101.2,-2,TOR,0.9
86.9,24.8,TOR,0
100.4,3,TOR,0.9
92.5,11.6,TOR,0
95.5,26,TOR,0
99.5,30.6,TOR,2
94.1,31.4,TOR,2
94.5,-1,TOR,0.9
87.7,-5,TOR,1.25
99.1,-30,TOR,0
79.8,38,TOR,0
95.7,22,TOR,0
93.7,-13,TOR,0
105.6,10,TOR,0.9
103.8,1,TOR,0
97.5,18.8,TOR,0
99.1,-20,TOR,0
77.4,18,TOR,0
95.6,-34,TOR,0
62.8,-5.4,TOR,0
94.3,9.8,TOR,0
94,-5.4,TOR,0
NA,NA,TOR,0
102,19.5,TOR,1.25
101.1,-26,TOR,0.9
106.6,8.5,TOR,0.9
100.5,9,TOR,0.9
97.7,-28,TOR,0
95.6,14,TOR,0.9
109.9,18.2,TOR,2
87,29.7,TOR,0
100.9,-7.8,TOR,0.9
79.5,-33,TOR,0
75,45,TOR,0
90,51,TOR,0
73.9,32.8,TOR,0
92.8,-8,TOR,0
69.6,-15,TOR,0
103.1,-8.5,TOR,1.25
99.5,24,TOR,2
104.3,-1,TOR,0.9
103.6,12,TOR,0.9
75,-31,TOR,0
93.7,-19,TOR,0
86.1,25.5,TOR,0
91.8,31.6,TOR,0
84.5,67,TOR,0
73.1,6,TOR,0
95.6,7.5,TOR,1.25
56.8,-9,TOR,0
83,14,TOR,1.25
108.9,-4.2,TOR,0
78.5,24,TOR,0
58.3,-33,TOR,0
88.9,56,TOR,0
98.8,2,TOR,1.25
83.9,11,TOR,0
104.3,40,TOR,2
86.3,-1,TOR,0.9
87.9,32.9,TOR,0
65.6,69,TOR,0
73.5,32.9,TOR,0
94.9,-2,TOR,0
78.1,13,TOR,0
79.8,6.6,TOR,0
97.9,47.5,TOR,0
103.9,-15,TOR,0
101.2,3,TOR,0.9
97.5,-1.4,TOR,0.9
107.5,1.6,TOR,0.9
93,26.7,TOR,0
21.3,-19,TOR,0
87.6,20.8,TOR,0
89.7,79.7,TOR,0
101.1,10.5,TOR,0.9
NA,NA,TOR,0
90.5,27.5,TOR,0
102.8,21,TOR,0
70.8,-7,TOR,0
89.7,-4,TOR,0
110.1,32,TOR,2
102.9,35,TOR,2
87.6,74,TOR,0
107,15.8,TOR,1.25
104,16,TOR,1.25
60,-19.4,TOR,0
94,23.2,TOR,0
80,69,TOR,0
63.5,-38.2,TOR,0.9
103.5,18,TOR,0.9
103.6,28,TOR,2
96.9,30,TOR,0
59.6,59,TOR,0
99.4,33.6,TOR,0
75.1,-4.3,TOR,0
101.4,26,TOR,2
105.3,15,TOR,1.25
67.2,6.9,TOR,0
79.4,19,TOR,0.9
108.9,6,TOR,0.9
79.6,-8,TOR,0
108.6,-16,TOR,0
71.6,11,TOR,0
94.4,35,TOR,0
77.2,-18.4,TOR,0
88.4,34.5,TOR,0
105.1,7.7,TOR,0.9
91.3,18.7,TOR,0
98.8,7.1,TOR,0
77.8,-1.9,TOR,0.9
104.1,23,TOR,2
106,-9,TOR,0
82,17.6,TOR,1.25
102.3,28,TOR,0
89.2,39.3,TOR,0
106,-2.5,TOR,0
105.6,6,TOR,0
105.9,25,TOR,2
97.3,20,TOR,1.25
82.9,-20.7,TOR,0
90.9,-3,TOR,0
97.6,28,TOR,1.25
81,73.7,TOR,0
100.3,10,TOR,0.9
80.6,-16.1,TOR,1.6
63.1,-31,TOR,0
83.7,13,TOR,1.25
96.8,39.8,TOR,0
73.5,-58.6,TOR,0
84.3,28,TOR,0
92,24.8,TOR,0
103.7,21,TOR,1.6
102.5,11,TOR,1.25
90.9,73,TOR,0
84.9,17,TOR,0.9
105.2,-7.4,TOR,0
88.6,29,TOR,0
75.5,2.7,TOR,0
93.1,-10,TOR,0
53.9,20.5,TOR,0
102.3,11,TOR,0.9
54.8,-29,TOR,0
82.2,-10,TOR,0
62.8,-54.8,TOR,0.9
95.6,13.3,TOR,1.25
105,-11,TOR,0.9
88.9,28,TOR,0
61.7,29,TOR,0
105.4,12.2,TOR,0.9
62.2,-45.1,TOR,0
43.8,-44,TOR,0
86.5,45,TOR,0
102,9,TOR,0.9
111.4,12,TOR,0
73,43.3,TOR,1.25
105.7,17,TOR,0
84.4,-35,TOR,0
97.6,47,TOR,0
103.5,22,TOR,0
94.7,-28.2,TOR,0
94.5,20,TOR,0
97.3,-2,TOR,0.9
94.1,18.3,TOR,1.25
108.7,26.2,TOR,2
107.8,-4,TOR,0
97.9,15.2,TOR,1.25
95.2,25.7,TOR,0
99,1,TOR,0.9
84.2,-1,TOR,0
86.3,-40,TOR,0
94.6,50.3,TOR,0
99.6,30.9,TOR,0
99.7,18,TOR,1.25
74.4,78.9,TOR,0
94.2,-10.1,TOR,0
87.7,-16,TOR,0
57.5,-29.1,TOR,0
95.9,27.1,TOR,1.25
99.6,48.8,TOR,0
95.2,-18,TOR,0
83.2,56,TOR,0
95.1,12,TOR,1.25
105.7,0,TOR,0
97,51,TOR,0
86.8,14.2,TOR,0.9
107.2,-19,TOR,0
101.5,7,TOR,0.9
104.7,7.3,TOR,1.25
70.5,-10.7,TOR,0
109.2,-25.1,TOR,0
52.9,-2,TOR,1.25
90.2,39.6,TOR,0
79.9,-31.3,TOR,0
93.3,-12.1,TOR,0
101,-1.3,TOR,0.9
101.2,18.1,TOR,0
80,69,TOR,0
90.7,52.3,TOR,0
94.8,20,TOR,0
84.9,2,TOR,0
69.4,-40.9,TOR,0
93.5,22,TOR,0
102.5,4,TOR,0.9
82.3,4.8,TOR,0
81.8,8.3,TOR,0
91.5,64,TOR,0
99.7,-12,TOR,0
91.3,58,TOR,0
86.8,-28,TOR,0
100.9,21,TOR,1.25
81.5,-8,TOR,0
100.8,11.4,TOR,0.9
79.9,-17.1,TOR,0
72.9,23,TOR,0.9
92.2,39.3,TOR,0
83.2,6.1,TOR,0.9
72.3,-24.8,TOR,0
104,42,TOR,0
90,76.2,TOR,0
89.1,50,TOR,0
76.8,-6,TOR,0
61.5,-21,TOR,0
64.1,-51.7,TOR,0
83.6,12,TOR,0.9
70.1,30,TOR,1.25
73.8,21,TOR,0.9
62.4,82,TOR,0
88.5,6.3,TOR,0
72.4,-17,TOR,0
60.3,-40.6,TOR,0
60.6,25.1,TOR,0.9
70.9,80,TOR,0
74.3,-21,TOR,0
97,-6,TOR,0.9
89.2,-1,TOR,0.9
NA,NA,TOR,0
76.4,-15,TOR,0
84.4,17,TOR,0.9
84.1,34.4,TOR,0
90.6,41,TOR,0
71.5,2,TOR,0
84.4,-7,TOR,0
88.5,-5,TOR,0.9
90.1,33,TOR,0
82.9,4,TOR,0
100,-17,TOR,0
65.6,-0.4,TOR,0
95,19.5,TOR,0
87.9,-26.5,TOR,0
79.8,31,TOR,0
69.7,19.7,TOR,0.9
81.1,32,TOR,0
89.2,39.3,TOR,0
93.9,-18,TOR,0
54.6,-78,TOR,0
99.6,16,TOR,0
85,-32.5,TOR,0
90.3,-17.3,TOR,0.9
90.9,18,TOR,0
83.7,5,TOR,0
95,2,TOR,0.9
94.6,2.6,TOR,0
107.2,20.7,TOR,0
108.4,-0.4,TOR,0
97.5,29.2,TOR,0
85.4,75,TOR,0
96.4,-20.5,TOR,0
88,32,TOR,0
93,48.8,TOR,0
78.8,9,TOR,0.9
102.5,-13.5,TOR,0.9
86.5,0.6,TOR,0
103.2,12,TOR,1.25
98.3,42,TOR,0
107,5,TOR,0.9
83.1,-25.8,TOR,0
104.1,3.5,TOR,0
45.3,-65,TOR,0.9
112.5,13.3,TOR,0
83.5,-3,TOR,0
83,81.6,TOR,0
90.3,7.9,TOR,0.9
83.1,10.8,TOR,0
74.6,2,TOR,0
104,19,TOR,0.9
80.7,9.7,TOR,0.9
102.4,11.5,TOR,0.9
96.4,29.8,TOR,0
66.5,47,TOR,0
89.8,78,TOR,0
102.6,-23,TOR,0
92.3,8,TOR,0.9
96.7,-2,TOR,0
108.7,17,TOR,1.25
79.5,-29.9,TOR,0
99.2,67,TOR,0
NA,NA,TOR,1.6
84.8,5,TOR,0
90.8,6.5,TOR,0.9
102.2,-3,TOR,0
103.2,-1.6,TOR,0.9
69.1,6,TOR,0
70.1,-41.9,TOR,0
90.9,26,TOR,0
80,69,TOR,0
92.4,52,TOR,0
94.5,12,TOR,0.9
67.5,-13,TOR,0
98.2,38,TOR,0
91.9,10,TOR,0.9
89.2,-3.6,TOR,0
84.4,15,TOR,0.9
99.1,13,TOR,1.25
110,-18,TOR,0.9
95.7,-8.2,TOR,0
72.1,20,TOR,0.9
92.4,-9,TOR,0
95.3,-2,TOR,0
91.9,29,TOR,1.25
106.7,-0.7,TOR,0.9
79.1,30.9,TOR,0
85.3,-8,TOR,0
93.3,-15,TOR,0
91.9,-34.4,TOR,0
84,-59,TOR,0
105.7,23,TOR,2
84.5,4.9,TOR,0
102.1,18.2,TOR,0
109.9,34.7,TOR,2
97.9,-12.9,TOR,0
92.1,-11.9,TOR,0
84.6,-7.3,TOR,0
97.7,-8.3,TOR,0.9
84.2,63,TOR,0.9
104.1,13.3,TOR,1.25
104.5,32,TOR,0
112.8,30,TOR,2
94.2,32,TOR,0
82.4,23.2,TOR,1.25
104.1,36.6,TOR,2
109.1,4.5,TOR,0
69,-3,TOR,0
75.8,24,TOR,0.9
70.2,25.4,TOR,0.9
115.8,16,TOR,0.9
111.6,6,TOR,0
87.6,50,TOR,0
105.6,25.7,TOR,2
118.9,4.5,TOR,0.9
90.5,7.5,TOR,0
83.6,-19,TOR,0
73.2,45.7,TOR,0.9
107.3,-0.5,TOR,0.9
94.3,-9,TOR,0
80.5,59.2,TOR,0
100.1,4.2,TOR,0
94,29,TOR,2
79.1,-14,TOR,0.9
80.6,10,TOR,0.9
70.2,-59.2,TOR,0
106,-16.9,TOR,0
95.3,33,TOR,0
81.6,-3,TOR,0
80,69,TOR,0
105.3,3,TOR,0
83.2,-22,TOR,0
94.3,32.6,TOR,0
62.3,27.2,TOR,1.25
101.8,-3.5,TOR,0
105.6,5,TOR,0.9
82.8,-12.1,TOR,0
96.8,33,TOR,0
93.6,25,TOR,0
86.5,46,TOR,0
103.3,37.7,TOR,0
80,-34,TOR,0
80,69,TOR,0
88.9,-8.2,TOR,0
85.3,14.9,TOR,0.9
98.9,25.5,TOR,0
105.7,19,TOR,1.25
65.4,-39,TOR,0
80,69,TOR,0
85,-42,TOR,0
87,68,TOR,0
103.2,-15,TOR,0
80,69,TOR,0
109.9,19.6,TOR,1.25
83.5,6.2,TOR,0
108.1,-10.1,TOR,0.9
106.6,24,TOR,1.25
84.7,22,TOR,0
42.3,11,TOR,0
56.4,6,TOR,0
72.9,79,TOR,0
98.3,28,TOR,0
102.5,14.3,TOR,1.25
84,5,TOR,0
81.1,44,TOR,0
78,3.3,TOR,0
84.6,-39,TOR,0
106.3,28,TOR,2
96.4,1,TOR,0
98.2,1,TOR,0
88.4,50,TOR,0
100.1,40,TOR,0
104.1,19.2,TOR,0
102.5,7.6,TOR,0.9
85.9,-3,TOR,0.9
87.9,-10,TOR,0
65.1,-7,TOR,0
98.7,32.7,TOR,0
91.3,41,TOR,0
87.4,19,TOR,0.9
98.3,0,TOR,0
106.8,10.4,TOR,1.25
103.3,-15,TOR,0
79.2,-31.6,TOR,0
78.8,4,TOR,0
79.2,-15.7,TOR,0
NA,NA,TOR,1.25
95.8,32,TOR,0
90,7.1,TOR,0.9
77.4,30,TOR,0.9
95.3,14,TOR,0.9
91.2,2,TOR,0.9
67.6,-31.4,TOR,0.9
110,12.4,TOR,0
106.6,5,TOR,0.9
76.5,-20,TOR,0
80,69,TOR,0
85.6,35,TOR,0
87.5,17.5,TOR,0.9
106.6,2,TOR,0
85.6,-25.7,TOR,0
70.3,12.5,TOR,0
63.4,43,TOR,0.9
97.6,-21,TOR,0
79.4,81.8,TOR,0
87.5,17,TOR,0
85.3,25,TOR,0
98.1,-9,TOR,0
95.7,-19,TOR,0
81.3,23,TOR,0
62.5,13,TOR,0
79.3,-49.5,TOR,0
94.8,-7,TOR,0
54.2,-54,TOR,0
96.5,-18.2,TOR,0
94,37.5,TOR,0
80,69,TOR,0
59,-42,TOR,0
95.5,-13,TOR,0
37.6,72,TOR,0
99.8,3,TOR,0
80,20,TOR,0.9
92.4,12,TOR,0.9
72.2,13,TOR,0.9
100.7,21,TOR,0
98.8,2.5,TOR,0.9
83.6,21,TOR,0.9
106.8,-20.8,TOR,0
103.4,22.8,TOR,2
80.8,-12,TOR,0
92.6,28,TOR,1.25
99.1,8,TOR,0
100.2,-2,TOR,0.9
80,69,TOR,0
46.5,35.9,TOR,0
103.7,42,TOR,2
69.7,-26.1,TOR,0
72.6,4,TOR,0.9
99.2,9.3,TOR,0.9
53.1,35.3,TOR,0
21.5,21.7,TOR,0.9
87.3,58,TOR,0
89.4,60,TOR,0
94.7,27.5,TOR,1.25
90.7,61,TOR,0
92.9,20,TOR,0
106.5,-13.9,TOR,0
95.3,13,TOR,0.9
94.7,-4.3,TOR,0
99.5,-13.4,TOR,0.9
97,11.8,TOR,0.9
70.1,21,TOR,0.9
77.3,-13.4,TOR,0
109,1.4,TOR,0.9
88.6,49,TOR,0
87.9,17.6,TOR,0.9
80,69,TOR,0
103.8,27,TOR,0
107.6,23,TOR,2
84,0,TOR,0
84.7,54,TOR,0
69.2,-9,TOR,0
39.3,-42,TOR,0.9
82.4,-21.9,TOR,0
88.4,-22,TOR,0
97.4,23,TOR,0
80,69,TOR,0
73,4,TOR,0
100,4,TOR,0.9
68.8,11.5,TOR,0
109,8,TOR,1.25
62.9,1,TOR,0
89.7,35.3,TOR,0
99.3,39,TOR,0
70.5,33.5,TOR,0
97.2,31,TOR,2
93.5,37.3,TOR,0
104.9,18,TOR,0
105.5,33,TOR,2
86,-1,TOR,0
95.5,16,TOR,0
101,-10,TOR,0
78.9,1.9,TOR,0
105.3,34.8,TOR,0
107.8,-0.1,TOR,1.6
93,-5.2,TOR,0
36.4,-54,TOR,0
83.5,5,TOR,0.9
95.3,-17.3,TOR,0
92.6,0,TOR,0.9
94.4,26.4,TOR,0
98.5,32.3,TOR,2
90.8,42.6,TOR,0
100.1,16.3,TOR,0
71,-3.1,TOR,0
99.6,41,TOR,0
97.8,43,TOR,0
87.2,-7,TOR,0
75,58,TOR,0
82.9,51.7,TOR,0
100.1,33.9,TOR,2
80,69,TOR,0
103.5,12.6,TOR,1.25
102.7,13.5,TOR,0.9
57.2,18,TOR,0
80,69,TOR,0
82.8,11.9,TOR,0.9
91.5,20.8,TOR,0
102.5,-13,TOR,0
34.1,16,TOR,0
75.6,-10.2,TOR,0
90.6,2,TOR,0
86.6,20,TOR,0
64.9,1,TOR,0
63,-18.4,TOR,0
83.4,41,TOR,0
96.1,-31.1,TOR,0
103,29.6,TOR,2
88.4,-10.6,TOR,0
86.7,-12.1,TOR,0
98.2,27,TOR,1.6
82.6,32,TOR,0
99.3,-21.3,TOR,0
81.7,27,TOR,0
94.9,30,TOR,2
102.1,28.4,TOR,2
82.6,-4,TOR,0
101.1,1.1,TOR,0
80,69,TOR,0
102.1,12.7,TOR,0.9
101.3,-13,TOR,0
91.5,19.5,TOR,1.25
84.4,45,TOR,0
77,15.6,TOR,0.9
113.7,8.6,TOR,0.9
77.3,-28,TOR,0
80,69,TOR,0
93.6,6.8,TOR,0.9
73.5,15,TOR,0.9
106.3,34.8,TOR,2
102.1,41,TOR,0
87.4,50,TOR,0
105.6,22,TOR,0
77.2,-23,TOR,0
105.8,28,TOR,2
53.9,40,TOR,0
94.9,5.9,TOR,0.9
89.1,-0.3,TOR,0
96.8,11,TOR,0.9
93.7,32,TOR,0
91.4,-6.8,TOR,0.9
